Date,Fighter 1,Fighter 2,Winner,Method of Victory ,Weight Class,Venue,Title Fight,Main Event,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,Submission,KO/TKO,Finish,Decision,Stand Up,Late Sub,Late KO,Last Second Finish,F1 Control Proportion,F2 Control Proportion,F1 Sig Strike/Min,F2 Strike/Min,F2 Sig Strike/Min,F1 TDA/Min,F2 TDA/Min,F1 Strike/KD,F2 Strike/KD,F1 KD/Min,F2 KD/Min,F2 KD/Sec
5/21/2022,Santiago Ponzinibbio,Michel Pereira,F2,SD,WW,Apex,0,0,900,4,1,18,0,0,1,221,105,78,13,14,216,110,52,42,16,0,0,0,0,0,1,0,0,0,0,0.02,0,14.76,7.02,14.4,7.32,0.24,0,0,0,0,0
5/21/2022,Chidi Njokuani,Dusko Todorovic,F1,KO/TKO,MW,Apex,0,0,288,0,0,50,7,2,193,23,14,3,8,3,11,5,4,1,0,1,0,0,1,1,0,0,0,0,0,0.17,0.67,4.8,2.94,2.28,1.02,0,1.44,2.58,0,0.18,0
5/21/2022,Eryk Anders,Jun Yong Park,F2,SD,MW,Apex,0,0,900,24,3,285,1,0,31,155,65,45,17,3,187,105,74,16,15,0,0,0,0,0,1,0,0,0,0,0.32,0.03,10.32,4.32,12.48,7.02,1.62,0.06,0,0,0,0
5/21/2022,Joseph Holmes,Alen Amedovski,F1,RNC,MW,Apex,0,0,64,1,1,21,0,0,0,23,16,11,2,3,8,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0.33,0,21.54,15,7.5,0.96,0.96,0,2.58,0,0.96,0
5/21/2022,Jailton Almeida,Parker Porter,F1,RNC,HW,Apex,0,0,275,2,1,269,0,0,0,58,18,16,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.98,0,12.66,3.9,0,0,0.42,0,0,#DIV/0!,0,0
5/21/2022,Omar Morales,Uros Medic,F2,KO/TKO,LW,Apex,0,0,485,0,0,0,0,0,2,85,33,18,8,7,86,47,21,13,13,0,2,0,1,1,0,1,0,0,0,0,0,10.5,4.08,10.62,5.82,0,0,0,1.38,0,0
5/21/2022,Jonathan Martinez,Vince Morales,F1,UD,BW,Apex,0,0,900,2,2,41,0,0,14,154,88,41,18,29,164,51,33,15,3,0,0,0,0,0,1,0,0,0,0,0.05,0.02,10.26,5.88,10.92,3.42,0.12,0,0,0,0,0
5/21/2022,Chase Hooper,Felipe Colares,F1,KO/TKO,FW,Apex,0,0,780,7,4,424,4,2,254,188,60,57,3,0,46,21,14,4,3,0,0,0,1,1,0,0,0,1,0,0.54,0.33,14.46,4.62,3.54,1.62,0.54,0.3,0,0,0,0
5/14/2022,Jan Blachowicz ,Aleksandar Rakic,F1,KO/TKO,LHW,Apex,0,1,671,0,0,1,4,1,273,94,31,8,9,14,125,27,14,2,11,0,0,0,1,1,0,0,0,0,0,0,0.41,8.4,2.76,11.16,2.4,0,0.36,0,0,0,0
5/14/2022,Ryan Spann,Ion Cutelaba,F1,Guillotine,LHW,Apex,0,0,142,0,0,4,3,3,71,12,4,4,0,0,9,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.03,0.5,5.1,1.68,3.78,0.84,0,1.26,0,0,0,0
5/14/2022,Davey Grant,Louis Smolka,F1,KO/TKO,BW,Apex,0,0,649,1,0,35,3,0,35,200,81,36,29,16,145,71,46,19,6,1,0,0,1,1,0,1,0,0,0,0.05,0.05,18.48,7.5,13.38,6.54,0.12,0.3,0.3,0,0.12,0
5/14/2022,Frank Camacho,Manuel Torres,F2,KO/TKO,LW,Apex,0,0,207,5,0,14,1,0,16,40,16,10,2,4,64,34,27,6,1,0,1,0,1,1,0,1,0,0,0,0.07,0.08,11.58,4.62,18.54,9.84,1.44,0.3,0,0.96,0,0.01
5/14/2022,Jake Hadley,Allan Nascimento,F2,UD,FLW,Apex,0,0,900,0,0,230,4,2,567,47,8,5,3,0,69,19,7,8,4,0,0,0,0,0,1,0,0,0,0,0.26,0.63,3.12,0.54,4.62,1.26,0,0.24,0,0,0,0
5/14/2022,Michael Johnson,Alan Patrick,F1,KO/TKO,LW,Apex,0,0,502,1,1,121,5,0,12,61,30,18,9,3,56,22,7,9,6,1,0,0,1,1,0,0,0,0,0,0.24,0.02,7.32,3.6,6.72,2.64,0.12,0.6,0.96,0,0.12,0
5/14/2022,Tatsuro Taira,Carlos Candelario,F1,UD,FLW,Apex,0,0,900,5,1,417,5,2,208,132,57,45,5,7,47,9,6,3,0,1,0,0,0,0,1,0,0,0,0,0.46,0.23,8.82,3.78,3.12,0.6,0.36,0.36,0.48,0,0.06,0
5/14/2022,Nick Maximov,Andre Petroski,F2,Anaconda Choke,MW,Apex,0,0,76,1,0,0,0,0,23,11,4,2,2,0,10,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.3,8.7,3.18,7.92,0.78,0.78,0,0,0,0,0
5/7/2022,Charles Oliveira,Justin Gaethje,F1,RNC,LW,"Phoenix, AZ",1,1,202,1,0,39,0,0,13,52,30,18,11,1,33,21,13,3,5,1,1,1,0,1,0,1,0,0,0,0.19,0.06,15.42,8.94,9.78,6.24,0.3,0,1.14,1.8,0.3,0.01
5/7/2022,Michael Chandler,Tony Ferguson,F1,KO/TKO,LW,"Phoenix, AZ",0,0,317,1,1,149,0,0,0,73,27,15,6,6,58,20,13,2,5,1,0,0,1,1,0,0,0,0,0,0.47,0,13.8,5.1,10.98,3.78,0.18,0,0.84,0,0.18,0
5/7/2022,Mauricio Hua,Ovince Saint preux,F2,SD,LHW,"Phoenix, AZ",0,0,900,0,0,0,1,0,15,99,54,18,11,25,112,62,18,36,8,0,0,0,0,0,1,1,0,0,0,0,0.02,6.6,3.6,7.44,4.14,0,0.06,0,0,0,0
5/7/2022,Randy Brown,Khaos Williams,F1,SD,WW,"Phoenix, AZ",0,0,900,4,0,11,0,0,249,188,93,68,15,10,246,75,26,16,33,0,1,0,0,0,1,1,0,0,0,0.01,0.28,12.54,6.18,16.38,4.98,0.24,0,0,0.24,0,0
5/7/2022,Francisco Trinaldo,Danny Roberts,F1,UD,WW,"Phoenix, AZ",0,0,900,1,0,261,0,0,39,137,80,62,16,2,128,36,15,12,9,0,0,0,0,0,1,1,0,0,0,0.29,0.04,9.12,5.34,8.52,2.4,0.06,0,0,0,0,0
5/7/2022,Brandon Royval,Matt Schnell,F1,Guillotine,FLW,"Phoenix, AZ",0,0,134,0,0,13,0,0,54,39,14,9,2,3,36,12,9,3,0,0,1,1,0,1,0,1,0,0,0,0.1,0.4,17.46,6.24,16.14,5.4,0,0,0,1.68,0,0.01
5/7/2022,Blagoy Ivanov,Marcos de Lima,F1,UD,HW,"Phoenix, AZ",0,0,900,4,0,232,5,1,124,142,62,53,9,0,147,68,46,18,4,0,0,0,0,0,1,0,0,0,0,0.26,0.14,9.48,4.14,9.78,4.56,0.24,0.36,0,0,0,0
5/7/2022,Andre Fialho,Cameron VanCamp,F1,KO/TKO,WW,"Phoenix, AZ",0,0,155,0,0,2,0,0,0,24,17,12,2,3,31,19,9,4,6,1,0,0,1,1,0,1,0,0,0,0.01,0,9.3,6.6,12,7.38,0,0,2.52,0,0.36,0
5/7/2022,Kleydson Rodrigues,CJ Vegara,F2,SD,FLW,"Phoenix, AZ",0,0,900,7,2,194,0,0,260,156,81,39,32,10,221,71,42,18,11,0,0,0,0,0,1,0,0,0,0,0.22,0.29,10.38,5.4,14.76,4.74,0.48,0,0,0,0,0
5/7/2022,Journey Newson,Fernie garcia,F1,UD,BW,"Phoenix, AZ",0,0,900,3,2,42,0,0,2,150,57,23,21,13,104,37,24,6,7,0,0,0,0,0,1,0,0,0,0,0.05,0,10.02,3.78,6.96,2.46,0.18,0,0,0,0,0
4/30/2022,Rob Font,Marlon Vera,F2,UD,BW,Apex,0,1,1500,2,1,18,0,0,125,520,271,199,48,24,291,159,95,22,42,0,3,0,0,0,1,0,0,0,0,0.01,0.08,20.82,10.86,11.64,6.36,0.06,0,0,0.6,0,0
4/30/2022,Andre Arlovski,Jake Collier,F1,SD,HW,Apex,0,0,900,0,0,1,3,2,218,178,91,66,15,10,231,93,77,7,9,0,0,0,0,0,1,0,0,0,0,0,0.24,11.88,6.06,15.42,6.18,0,0.18,0,0,0,0
4/30/2022,Andre Fili,Joanderson Brito,F2,KO/TKO,FW,Apex,0,0,41,0,0,0,0,0,7,15,6,6,0,0,20,14,12,0,2,0,1,0,1,1,0,1,0,0,0,0,0.17,21.96,8.76,29.28,20.46,0,0,0,3,0,0.02
4/30/2022,Jared Gordon,Grant Dawson,F2,RNC,LW,Apex,0,0,851,0,0,72,17,7,431,153,77,48,21,8,163,54,42,11,1,0,0,1,0,1,0,0,1,0,0,0.09,0.51,10.8,5.4,11.52,3.78,0,1.2,0,0,0,0
4/30/2022,Darren Elkins,Tristan Connelly,F1,UD,FW,Apex,0,0,900,10,5,0,0,0,58,259,75,66,9,0,158,66,48,9,9,0,0,0,0,0,1,0,0,0,0,0,0.06,17.28,4.98,10.56,4.38,0.66,0,0,0,0,0
4/30/2022,Krzysztof Jotko,Gerald Meerschaert,F1,UD,MW,Apex,0,0,900,4,4,325,4,1,114,195,65,51,8,6,101,37,17,8,12,0,0,0,0,0,1,0,0,0,0,0.36,0.13,13.02,4.32,6.72,2.46,0.24,0.24,0,0,0,0
4/30/2022,Alexander Romanov,Chase Sherman,F1,Keylock,HW,Apex,0,0,131,3,3,118,0,0,0,17,8,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9,0,7.8,3.66,0,0,1.38,0,0,#DIV/0!,0,0
4/30/2022,Daniel Lacerda,Francisco Figueiredo,F2,Kneebar ,FLW,Apex,0,0,78,1,1,28,0,0,0,7,4,1,1,2,5,5,0,1,4,0,0,1,0,1,0,0,0,0,0,0.36,0,5.4,3.06,3.84,3.84,0.78,0,0,0,0,0
4/30/2022,Gabe Green,Yohann Lainesse,F1,KO/TKO,WW,Apex,0,0,542,0,0,41,4,2,97,129,48,26,13,9,81,41,15,11,15,0,1,0,1,1,0,0,0,0,0,0.08,0.18,14.28,5.34,8.94,4.56,0,0.42,0,0.72,0,0
4/30/2022,Natan Levy,Mike Breeden,F1,UD,LW,Apex,0,0,900,16,9,219,4,3,116,150,92,68,19,5,221,104,64,39,1,0,0,0,0,0,1,0,0,0,0,0.24,0.13,10.02,6.12,14.76,6.96,1.08,0.24,0,0,0,0
4/23/2022,Clay Guida,Claudio Puelles,F2,Kneebar ,LW,Apex,0,0,181,1,0,70,0,0,14,6,3,1,0,2,13,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.39,0.08,1.98,1.02,4.32,0.36,0.36,0,0,0,0,0
4/23/2022,Lando Vannata,Charles Jourdain,F2,Guillotine,FW,Apex,0,0,152,1,1,57,0,0,19,14,8,5,3,0,8,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0.38,0.13,5.52,3.18,3.18,1.56,0.42,0,0,0,0,0
4/23/2022,Jordan Wright ,Marc Barriault,F2,Guillotine,MW,Apex,0,0,156,4,2,92,0,0,3,17,12,2,4,6,21,13,11,2,0,0,0,1,0,1,0,0,0,0,0,0.59,0.02,6.54,4.62,8.1,4.98,1.56,0,0,0,0,0
4/23/2022,Dwight Grant,Sergey Khandozhko,F2,KO/TKO,WW,Apex,0,0,555,1,1,20,1,1,48,115,42,35,5,2,125,49,35,13,1,1,2,0,1,1,0,0,0,0,0,0.04,0.09,12.42,4.56,13.5,5.28,0.12,0.12,0.54,0.96,0.12,0
4/23/2022,Tyson Pedro,Ike Villanueva,F1,KO/TKO,LHW,Apex,0,0,295,0,0,0,0,0,0,29,22,10,5,7,22,4,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.88,4.5,4.5,0.84,0,0,2.04,0,0.18,0
4/23/2022,Aoriqileng,Cameron Else,F1,KO/TKO,BW,Apex,0,0,168,1,1,94,0,0,13,85,37,28,7,2,13,6,5,0,1,1,0,0,1,1,0,0,0,0,0,0.56,0.08,30.36,13.2,4.62,2.16,0.36,0,0.72,0,0.36,0
4/23/2022,Preston Parsons,Evan Elder,F1,UD,WW,Apex,0,0,900,6,4,468,2,0,107,160,75,60,9,6,67,27,12,11,4,0,0,0,0,0,1,0,0,0,0,0.52,0.12,10.68,4.98,4.44,1.8,0.42,0.12,0,0,0,0
4/23/2022,Marcin Prachnio,Phillipe Lins,F2,UD,LHW,Apex,0,0,900,1,0,113,11,4,328,159,74,13,44,17,142,64,36,20,8,0,0,0,0,0,1,0,0,0,0,0.13,0.36,10.62,4.92,9.48,4.26,0.06,0.72,0,0,0,0
4/23/2022,Dean Barry,Mike Jackson,F2,DQ,WW,Apex,0,0,232,1,1,15,1,0,9,93,36,25,10,1,37,18,13,1,4,1,0,0,0,0,0,0,0,0,0,0.07,0.04,24.06,9.3,9.54,4.68,0.24,0.24,0.66,0,0.24,0
4/16/2022,Vicente Luque,Belal Muhammad,F2,UD,WW,Apex,0,1,1500,0,0,33,10,5,449,203,84,54,6,24,260,60,51,8,1,0,0,0,0,0,1,0,0,0,0,0.02,0.3,8.1,3.36,10.38,2.4,0,0.42,0,0,0,0
4/16/2022,Caio Borralho,Gadzhi Omargadzhiev,F1,UD,MW,Apex,0,0,836,1,1,611,2,1,22,86,31,23,4,4,90,12,6,5,1,0,0,0,0,0,1,0,0,0,0,0.73,0.03,6.18,2.22,6.48,0.84,0.06,0.12,0,0,0,0
4/16/2022,Miguel Baeza,Andre Fialho,F2,KO/TKO,WW,Apex,0,0,279,0,0,0,0,0,3,58,24,15,4,5,56,32,19,5,8,0,1,0,1,1,0,1,0,0,0,0,0.01,12.48,5.16,12.06,6.9,0,0,0,1.08,0,0
4/16/2022,Pat Sabatini,TJ Laramie,F1,UD,FW,Apex,0,0,900,10,6,479,4,1,247,162,36,29,5,2,39,15,9,2,4,0,0,0,0,0,1,0,0,0,0,0.53,0.27,10.8,2.4,2.58,1.02,0.66,0.24,0,0,0,0
4/16/2022,Mounir Lazzez,Ange Loosa,F1,UD,WW,Apex,0,0,900,2,0,62,2,0,8,260,141,98,23,20,216,88,34,14,40,0,0,0,0,0,1,1,0,0,0,0.07,0.01,17.34,9.42,14.4,5.88,0.12,0.12,0,0,0,0
4/16/2022,Devin Clark,William Knight,F1,KO/TKO,HW,Apex,0,0,801,5,2,346,1,1,129,140,34,19,5,10,59,21,11,3,7,1,0,0,1,1,0,0,0,1,0,0.43,0.16,10.5,2.52,4.44,1.56,0.36,0.06,0.42,0,0.06,0
4/16/2022,Drakkar Klose,Brandon Jenkins,F1,KO/TKO,LW,Apex,0,0,333,3,2,115,0,0,10,109,76,55,16,5,48,18,4,3,11,2,0,0,1,1,0,0,0,0,0,0.35,0.03,19.62,13.68,8.64,3.24,0.54,0,1.08,0,0.36,0
4/16/2022,Rafa Garcia,Jesse Ronson,F1,RNC,LW,Apex,0,0,590,4,3,277,1,0,2,126,35,31,3,1,64,25,13,6,6,0,0,1,0,1,0,0,0,0,0,0.47,0,12.84,3.54,6.48,2.52,0.42,0.12,0,0,0,0
4/16/2022,Chris Barnett,Martin Buday,F2,UD,HW,Apex,0,0,698,0,0,17,0,0,464,73,23,12,6,5,172,56,30,25,1,0,1,0,0,0,1,1,0,0,0,0.02,0.67,6.3,1.98,14.76,4.8,0,0,0,0.36,0,0
4/16/2022,Jordan Leavitt,Trey Ogden,F1,SD,LW,Apex,0,0,900,3,0,317,4,1,122,170,69,6,11,52,182,41,10,23,8,0,0,0,0,0,1,0,0,0,0,0.35,0.14,11.34,4.62,12.12,2.76,0.18,0.24,0,0,0,0
4/16/2022,Alatengheili,Kevin Croom,F1,KO/TKO,BW,Apex,0,0,47,0,0,1,0,0,0,17,9,9,0,0,12,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0.02,0,21.72,11.46,15.3,2.58,0,0,3.54,0,1.26,0
4/9/2022,Alexander Volkonovski,Chan Sung Jung,F1,KO/TKO,FW,"Jacksonville, FL",1,1,945,8,4,172,0,0,0,228,138,102,10,26,128,48,31,9,8,1,0,0,1,1,0,0,0,0,0,0.18,0,14.46,8.76,8.1,3.06,0.48,0,0.24,0,0.06,0
4/9/2022,Aljamain Sterling,Petr Yan,F1,SD,BW,"Jacksonville, FL",1,0,1500,22,2,511,0,0,352,143,62,29,26,7,186,63,32,17,14,0,0,0,0,0,1,0,0,0,0,0.34,0.24,5.7,2.46,7.44,2.52,0.9,0,0,0,0,0
4/9/2022,Giblert Burns,Khamzat Chimaev,F2,UD,WW,"Jacksonville, FL",0,0,900,5,0,6,3,2,143,223,119,89,22,8,239,108,84,14,10,0,1,0,0,0,1,0,0,0,0,0.01,0.16,14.88,7.92,15.96,7.2,0.36,0.18,0,0.24,0,0
4/9/2022,Vinc Pichel,Mark Madsen,F2,UD,LW,"Jacksonville, FL",0,0,900,2,1,48,3,3,310,144,68,32,21,15,110,39,27,1,11,0,0,0,0,0,1,0,0,0,0,0.05,0.34,9.6,4.56,7.32,2.58,0.12,0.18,0,0,0,0
4/9/2022,Ian Garry,Darian Weeks,F1,UD,WW,"Jacksonville, FL",0,0,900,0,0,39,3,1,172,151,74,47,12,15,99,40,17,8,15,0,0,0,0,0,1,0,0,0,0,0.04,0.19,10.08,4.92,6.6,2.64,0,0.18,0,0,0,0
4/9/2022,Anthony Hernandez,Josh Fremd,F1,UD,MW,"Jacksonville, FL",0,0,900,11,8,645,1,1,157,124,48,39,8,1,67,31,16,13,2,0,0,0,0,0,1,0,0,0,0,0.72,0.17,8.28,3.18,4.44,2.04,0.72,0.06,0,0,0,0
4/9/2022,Mickey Gall,Mike Malott,F2,KO/TKO,WW,"Jacksonville, FL",0,0,221,1,1,17,0,0,5,31,13,13,0,0,45,28,21,5,2,0,1,0,1,1,0,0,0,0,0,0.08,0.02,8.4,3.54,12.24,7.62,0.3,0,0,1.32,0,0.01
4/9/2022,Aleksei Oleinik,Jared Vanderaa,F1,Scarf Hold,HW,"Jacksonville, FL",0,0,219,0,0,44,0,0,54,22,8,3,2,3,49,15,13,2,0,0,0,1,0,1,0,1,0,0,0,0.2,0.25,6,2.22,13.44,4.08,0,0,0,0,0,0
4/9/2022,Julio Arce,Daniel Santos,F1,UD,BW,"Jacksonville, FL",0,0,900,1,0,18,2,0,46,265,127,100,25,2,229,49,27,15,7,0,0,0,0,0,1,1,0,0,0,0.02,0.05,17.64,8.46,15.24,3.24,0.06,0.12,0,0,0,0
3/26/2022,Curtis Blaydes,Chris Daukaus,F1,KO/TKO,HW,"Columbus, OH",0,1,317,0,0,3,0,0,0,63,30,23,1,6,38,13,12,1,0,1,0,0,1,1,0,1,0,0,0,0.01,0,11.94,5.7,7.2,2.46,0,0,0.96,0,0.18,0
3/26/2022,Matt Brown,Bryan Barbarena,F2,SD,WW,"Columbus, OH",0,0,900,7,5,301,0,0,57,145,81,36,38,7,289,111,82,12,17,0,0,0,0,0,1,0,0,0,0,0.33,0.06,9.66,5.4,19.26,7.38,0.48,0,0,0,0,0
3/26/2022,Askar Askarov,Kai Kara-France,F2,UD,FLW,"Columbus, OH",0,0,900,14,2,314,1,0,0,76,27,25,1,1,145,51,26,10,15,0,0,0,0,0,1,0,0,0,0,0.35,0,5.04,1.8,9.66,3.42,0.96,0.06,0,0,0,0
3/26/2022,Neil Magny,Max Griffin ,F1,SD,WW,"Columbus, OH",0,0,900,9,1,273,2,0,39,204,54,42,10,2,132,67,34,11,22,0,1,0,0,0,1,0,0,0,0,0.3,0.04,13.62,3.6,8.82,4.44,0.6,0.12,0,0.48,0,0
3/26/2022,Marc Diakiese,Viacheslav Borshchev,F1,UD,LW,"Columbus, OH",0,0,900,18,11,744,0,0,35,50,17,6,0,11,44,12,6,3,3,0,0,0,0,0,1,0,0,0,0,0.83,0.04,3.36,1.14,2.94,0.78,1.2,0,0,0,0,0
3/26/2022,Chris Gutierrez,Batgerel Danaa,F1,KO/TKO,BW,"Columbus, OH",0,0,454,0,0,13,1,1,24,81,41,20,3,18,119,30,20,6,4,1,0,0,1,1,0,0,0,0,0,0.03,0.05,10.68,5.4,15.72,3.96,0,0.12,0.72,0,0.12,0
3/26/2022,Aliaskhab Khizriev,Denis Tiuliulin,F1,RNC,MW,"Columbus, OH",0,0,418,3,2,166,1,0,2,79,42,31,8,3,94,31,28,3,0,0,0,1,0,1,0,0,0,0,0,0.4,0.01,11.34,6,13.5,4.44,0.42,0.12,0,0,0,0
3/26/2022,Matheus Nicolau,David Dvorak,F1,UD,FLW,"Columbus, OH",0,0,900,2,0,48,2,0,85,94,36,21,10,5,134,39,25,6,8,1,0,0,0,0,1,1,0,0,0,0.05,0.09,6.24,2.4,8.94,2.58,0.12,0.12,0.66,0,0.06,0
3/26/2022,Luis Saldana,Bruno Souza,F1,UD,FW,"Columbus, OH",0,0,900,5,2,96,2,1,12,173,84,41,14,29,180,66,37,17,12,0,0,0,0,0,1,0,0,0,0,0.11,0.01,11.52,5.58,12,4.38,0.36,0.12,0,0,0,0
3/19/2022,Alexander Volkov,Tom Aspinall,F2,Straight Armbar,HW,"London, England",0,1,225,0,0,0,2,2,114,23,13,6,5,2,50,29,16,5,8,0,0,1,0,1,0,0,0,0,0,0,0.51,6.12,3.48,13.32,7.74,0,0.54,0,0,0,0
3/19/2022,Arnold Allen,Dan Hooker,F1,KO/TKO,FW,"London, England",0,0,153,0,0,2,0,0,0,85,49,43,0,6,49,14,11,0,3,0,0,0,1,1,0,1,0,0,0,0.01,0,33.36,19.2,19.2,5.52,0,0,0,0,0,0
3/19/2022,Paddy Pimblett,Kazula Vargas,F1,RNC,LW,"London, England",0,0,229,2,1,53,0,0,163,8,3,1,0,2,21,7,5,2,0,0,0,1,0,1,0,0,0,0,0,0.23,0.71,2.1,0.78,5.52,1.86,0.54,0,0,0,0,0
3/19/2022,Gunnar Nelson,Takashi Sato,F1,UD,WW,"London, England",0,0,900,3,3,489,0,0,0,166,44,36,7,1,34,9,4,2,3,0,0,0,0,0,1,0,0,0,0,0.54,0,11.04,2.94,2.28,0.6,0.18,0,0,0,0,0
3/19/2022,Jai Herbert,Ilia Topuria,F2,KO/TKO,FW,"London, England",0,0,367,0,0,7,4,1,161,94,22,20,1,1,55,20,17,3,0,1,1,0,1,1,0,0,0,0,0,0.02,0.44,15.36,3.6,9,3.24,0,0.66,0.66,1.08,0.18,0
3/19/2022,Mike Grundy,Makwan Amirkhani,F2,Anaconda Choke,FW,"London, England",0,0,57,1,1,31,0,0,15,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.54,0.26,3.18,0,1.08,0,1.08,0,0,0,0,0
3/19/2022,Shamil Abdurakhimov,Sergei Pavlovich,F2,KO/TKO,HW,"London, England",0,0,243,1,0,0,0,0,12,34,17,4,4,9,48,21,21,0,0,0,1,0,1,1,0,1,0,0,0,0,0.05,8.4,4.2,11.88,5.16,0.24,0,0,1.26,0,0
3/19/2022,Nikita Krylov,Paul Craig,F2,Triangle Choke,LHW,"London, England",0,0,237,1,1,229,1,1,2,39,19,18,1,0,12,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.97,0.01,9.9,4.8,3.06,0.48,0.24,0.24,0,0,0,0
3/19/2022,Jack Shore,Timur Valiev,F1,UD,BW,"London, England",0,0,900,7,3,282,3,2,123,128,70,46,15,9,155,72,23,26,23,2,0,0,0,0,1,0,0,0,0,0.31,0.14,8.52,4.68,10.32,4.8,0.48,0.18,0.96,0,0.12,0
3/19/2022,Muhammad Mokaev,Cody Durden,F1,Guillotine,FLW,"London, England",0,0,58,0,0,11,1,1,0,5,2,1,1,0,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.19,0,5.16,2.04,5.16,1.02,0,1.02,12,0,1.02,0
3/12/2022,Thiago Santos,Magomed Ankalaev,F2,UD,LHW,Apex,0,1,1500,0,0,17,2,1,215,160,60,14,16,30,191,78,33,35,10,1,0,0,0,0,1,0,0,0,0,0.01,0.14,6.42,2.4,7.62,3.12,0,0.06,0.36,0,0.06,0
3/12/2022,Marlon Moraes,Song Yadong ,F2,KO/TKO,BW,Apex,0,0,126,0,0,0,0,0,0,25,9,9,0,0,35,14,10,3,1,0,1,0,1,1,0,1,0,0,0,0,0,11.88,4.26,16.68,6.66,0,0,0,1.74,0,0.01
3/12/2022,Sodiq Yusuff,Alex Caceres,F1,UD,FW,Apex,0,0,900,3,1,162,3,1,21,133,64,18,12,34,143,66,43,14,9,0,0,0,0,0,1,0,0,0,0,0.18,0.02,8.88,4.26,9.54,4.38,0.18,0.18,0,0,0,0
3/12/2022,Khalil Rountree,Karl Roberson,F1,KO/TKO,LHW,Apex,0,0,325,1,0,15,0,0,0,69,26,16,5,5,28,17,4,6,7,2,0,0,1,1,0,1,0,0,0,0.05,0,12.72,4.8,5.16,3.12,0.18,0,1.74,0,0.36,0
3/12/2022,Drew Dober,Terrance McKinney,F1,KO/TKO,LW,Apex,0,0,197,1,0,24,3,2,93,52,17,14,2,1,74,36,33,3,0,1,1,0,1,1,0,0,0,0,0,0.12,0.47,15.84,5.16,22.56,10.98,0.3,0.9,1.14,0.84,0.3,0.01
3/12/2022,Alex Pereira,Bruno Silva,F1,UD,MW,Apex,0,0,900,0,0,77,8,2,195,239,108,60,41,7,160,59,39,8,12,0,0,0,0,0,1,0,0,0,0,0.09,0.22,15.96,7.2,10.68,3.96,0,0.54,0,0,0,0
3/12/2022,Matthew Semelsberger,AJ Fletcher,F1,UD,WW,Apex,0,0,900,1,1,295,6,4,342,97,40,32,6,2,124,34,21,2,11,0,0,0,0,0,1,0,0,0,0,0.33,0.38,6.48,2.64,8.28,2.28,0.06,0.42,0,0,0,0
3/12/2022,Trevin Jones,Javid Basharat,F2,UD,BW,Apex,0,0,900,3,0,3,0,0,0,178,62,33,16,13,164,89,52,21,16,0,0,0,0,0,1,1,0,0,0,0,0,11.88,4.14,10.92,5.94,0.18,0,0,0,0,0
3/12/2022,Damon Jackson,Kamuela Kirk,F1,Arm Triangle,FW,Apex,0,0,582,3,2,337,0,0,0,102,32,22,9,1,93,22,14,5,3,0,0,1,0,1,0,0,0,0,0,0.58,0,10.5,3.3,9.6,2.28,0.3,0,0,0,0,0
3/12/2022,Dalcha Lungiambula,Cody Brundage,F2,Guillotine,MW,Apex,0,0,221,1,1,112,4,1,35,83,29,26,3,0,8,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0.51,0.16,22.56,7.86,2.16,1.08,0.3,1.08,0,0,0,0
3/12/2022,Kris Moutinho,Guido Cannetti,F2,KO/TKO,BW,Apex,0,0,127,0,0,0,0,0,1,30,11,8,1,2,44,28,18,5,5,0,0,0,1,1,0,1,0,0,0,0,0.01,14.16,5.22,20.76,13.2,0,0,0,0,0,0
3/12/2022,Tafon Nchukwi,Azamat Murzakanov,F2,KO/TKO,LHW,Apex,0,0,644,0,0,14,5,1,39,105,98,59,27,12,70,28,25,3,0,0,1,0,1,1,0,0,0,0,0,0.02,0.06,9.78,9.12,6.54,2.58,0,0.48,0,0.84,0,0
3/5/2022,Colby Covington,Jorge Masvidal,F1,UD,WW,"Las Vegas, NV",0,1,1500,15,6,974,0,0,21,338,94,84,9,1,166,67,38,10,19,0,0,0,0,0,1,0,0,0,0,0.65,0.01,13.5,3.78,6.66,2.7,0.6,0,0,0,0,0
3/5/2022,Rafael Dos Anjos,Renato Moicano,F1,UD,LW,"Las Vegas, NV",0,0,1500,15,5,802,3,0,30,318,149,119,23,7,185,88,77,8,3,1,0,0,0,0,1,0,0,0,0,0.54,0.02,12.72,5.94,7.38,3.54,0.6,0.12,0.18,0,0.06,0
