Date,Fighter 1,Fighter 2,Winner,Weight Class,Venue,Title Fight,Main Event,F1 Lay Pray,F2 Lay Pray,Winner LP,F1 Failed LP,F2 Failed LP,Decision,Stinker,F1 Frozen,F2 Frozen,Potential Robbery,Stand Up,F1 Active,F2 Active,Comeback Win,BangFest,F1 Head Hunter,F2 Head Hunter,F1 Leg Kicker,F2 Leg Kicker,Paul Craig,Massacre,F1 Beatdown,F2 Beatdown,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,F1 Strike Acc%,F1 TD Acc%,F1 HS%,F1 BS%,F1 LS%,F1 Strike/Sec,F1 Sig Strike/Sec,F2 Strike Acc%,F2 TD Acc%,F2 HS%,F2 BS%,F2 LS%,F2 Strike/Sec,F2 Sig Strike/Sec,F1 Strike Diff,F1 Sig Strike Diff,F2 Strike Diff,F2 Sig Strike Diff,Submission,KO,Method of Victory ,Gender
7/2/2022,Israel Adesanya,Jared Cannonier,F1,MW,"Las Vegas, NV",1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1500,0,0,0,4,0,254,277,116,60,26,30,217,90,36,32,22,0,0,0.419,No Takedown Attempted,0.517,0.224,0.259,0.185,0.077,0.415,0,0.281,0.25,0.172,0.145,0.06,60,26,-60,-26,0,0,UD,M
7/2/2022,Alexander Volkonovski,Max Holloway,F1,FW,"Las Vegas, NV",1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1500,0,0,117,3,0,16,377,199,152,19,28,335,127,64,42,21,0,0,0.528,No Takedown Attempted,0.764,0.095,0.141,0.251,0.133,0.379,0,0.5,0.328,0.164,0.223,0.085,42,72,-42,-72,0,0,UD,M
7/2/2022,Sean Strickland ,Alex Pereira,F2,MW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,156,0,0,0,0,0,3,29,15,9,6,0,40,25,5,12,8,0,1,0.517,No Takedown Attempted,0.6,0.4,0,0.019,0.01,0.625,No Takedown Attempted,0.039,0.094,0.063,0.027,0.017,-11,-10,11,10,0,1,KO/TKO,M
7/2/2022,Robbie Lawler,Bryan Barbarena,F2,WW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,887,0,0,0,0,0,0,141,81,65,15,1,317,147,116,18,13,0,0,0.574,No Takedown Attempted,0.802,0.185,0.012,0.094,0.054,0.464,No Takedown Attempted,0.906,0.141,0.102,0.211,0.098,-176,-66,176,66,0,1,KO/TKO,M
7/2/2022,Pedro Munhoz,Sean O'Malley,NC,BW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,489,0,0,0,0,0,0,41,26,0,0,26,47,25,14,8,3,0,0,0.634,No Takedown Attempted,0,0,1,0.027,0.017,0.532,No Takedown Attempted,0.109,0.063,0.023,0.031,0.017,-6,1,6,-1,0,0,NC,M
7/2/2022,Brad Riddell,Jalin Turner,F2,LW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,45,1,0,0,0,0,13,3,2,0,0,2,5,3,1,1,1,0,0,0.667,0,0,0,1,0.002,0.001,0.6,No Takedown Attempted,0.008,0.008,0.008,0.003,0.002,-2,-1,2,1,1,0,Guillotine,M
7/2/2022,Jim Miller,Donald Cerrone,F1,WW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,392,1,1,63,0,0,84,48,24,16,6,2,36,21,12,6,3,0,0,0.5,1,0.667,0.25,0.083,0.032,0.016,0.583,No Takedown Attempted,0.094,0.047,0.023,0.024,0.014,12,3,-12,-3,1,0,Guillotine,M
7/2/2022,Ian Garry,Gabe Green,F1,WW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,900,2,1,46,4,1,137,206,116,87,17,12,208,90,31,24,35,1,0,0.563,0.5,0.75,0.147,0.103,0.137,0.077,0.433,0.25,0.242,0.188,0.273,0.139,0.06,-2,26,2,-26,0,0,UD,M
7/2/2022,Brad Tavares,Dricus Du Plessis,F2,MW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,900,1,0,121,7,0,78,167,82,55,21,6,222,113,79,17,17,0,0,0.491,0,0.671,0.256,0.073,0.111,0.055,0.509,0,0.617,0.133,0.133,0.148,0.075,-55,-31,55,31,0,0,UD,M
7/2/2022,Uriah Hal,Andre Muniz,F2,MW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,0,0,18,10,4,612,49,6,6,0,0,185,17,11,2,4,0,0,0.122,No Takedown Attempted,1,0,0,0.033,0.004,0.092,0.4,0.086,0.016,0.031,0.123,0.011,-136,-11,136,11,0,0,UD,M
7/2/2022,J. Clark,Julija Stoliarenko,F2,BW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,42,0,0,0,1,1,17,16,9,6,1,2,9,6,6,0,0,0,0,0.563,No Takedown Attempted,0.667,0.111,0.222,0.011,0.006,0.667,1,0.047,0,0,0.006,0.004,7,3,-7,-3,1,0,Armbar,M
6/25/2022,Arman tsarukyan,Mateusz Gamrot,F2,LW,Apex,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1500,8,1,99,21,6,298,264,95,43,39,13,166,81,68,9,4,1,0,0.36,0.125,0.453,0.411,0.137,0.176,0.063,0.488,0.286,0.531,0.07,0.031,0.111,0.054,98,14,-98,-14,0,0,UD,M
6/25/2022,Neil Magny,Shavkat Rakhmonov,F2,WW,Apex,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,598,0,0,7,2,2,546,35,11,6,2,3,79,19,17,2,0,0,0,0.314,No Takedown Attempted,0.545,0.182,0.273,0.023,0.007,0.241,1,0.133,0.016,0,0.053,0.013,-44,-8,44,8,1,0,Guillotine,M
6/25/2022,Josh Parisian,Alan Baudot,F1,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,484,4,3,189,0,0,103,156,42,27,11,4,82,49,34,8,7,0,1,0.269,0.75,0.643,0.262,0.095,0.104,0.028,0.598,No Takedown Attempted,0.266,0.063,0.055,0.055,0.033,74,-7,-74,7,0,1,KO/TKO,M
6/25/2022,Thiago Moises,C. Giagos,F1,LW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,185,2,1,154,0,0,0,9,3,2,0,1,16,2,1,1,0,0,0,0.333,0.5,0.667,0,0.333,0.006,0.002,0.125,No Takedown Attempted,0.008,0.008,0,0.011,0.001,-7,1,7,-1,1,0,RNC,M
6/25/2022,Nate Maness,Umar Nurmagomedov,F2,BW,Apex,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,900,0,0,0,4,3,649,68,2,1,1,0,161,74,60,10,4,0,0,0.029,No Takedown Attempted,0.5,0.5,0,0.045,0.001,0.46,0.75,0.469,0.078,0.031,0.107,0.049,-93,-72,93,72,0,0,UD,M
6/25/2022,Chris Curtis,R Vieira,F1,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,900,0,0,35,20,0,125,193,109,80,29,0,149,86,64,6,16,0,0,0.565,No Takedown Attempted,0.734,0.266,0,0.129,0.073,0.577,0,0.5,0.047,0.125,0.099,0.057,44,23,-44,-23,0,0,UD,M
6/25/2022,Carlos Ulberg,Tafon Nchukwi,F1,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,75,0,0,4,0,0,0,19,15,9,3,3,4,3,0,0,3,1,0,0.789,No Takedown Attempted,0.6,0.2,0.2,0.013,0.01,0.75,No Takedown Attempted,0,0,0.023,0.003,0.002,15,12,-15,-12,0,1,KO/TKO,M
6/25/2022,S. Nuerdanbieke,T. Brown,F1,FW,Apex,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,6,3,452,2,1,174,121,47,41,1,5,125,42,30,9,3,1,0,0.388,0.5,0.872,0.021,0.106,0.081,0.031,0.336,0.5,0.234,0.07,0.023,0.083,0.028,-4,5,4,-5,0,0,UD,M
6/25/2022,R. Paiva,Sergey Morozov,F2,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,900,4,1,13,13,2,275,142,63,51,10,2,143,68,56,8,4,0,0,0.444,0.25,0.81,0.159,0.032,0.095,0.042,0.476,0.154,0.438,0.063,0.031,0.095,0.045,-1,-5,1,5,0,0,UD,M
6/25/2022,JP Buys,Cody Durden,F2,FYW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,68,2,0,0,0,0,26,11,7,4,1,2,41,23,21,2,0,0,1,0.636,0,0.571,0.143,0.286,0.007,0.005,0.561,No Takedown Attempted,0.164,0.016,0,0.027,0.015,-30,-16,30,16,0,1,KO/TKO,M
6/25/2022,Brian Kelleher,Mario Bautista,F2,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,147,0,0,0,2,2,88,3,2,1,0,1,17,6,3,1,2,0,0,0.667,No Takedown Attempted,0.5,0,0.5,0.002,0.001,0.353,1,0.023,0.008,0.016,0.011,0.004,-14,-4,14,4,1,0,RNC,M
6/18/2022,Calvin Kattar,Josh Emmet,F2,FW,"Austin, TX",0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1500,0,0,0,4,0,4,376,130,114,15,1,332,107,73,26,8,0,0,0.346,No Takedown Attempted,0.877,0.115,0.008,0.251,0.087,0.322,0,0.57,0.203,0.063,0.221,0.071,44,23,-44,-23,0,0,SD,M
6/18/2022,Tim Means,Kevin Holland,F2,WW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,5,2,90,1,0,9,52,21,8,11,2,109,36,26,3,7,0,0,0.404,0.4,0.381,0.524,0.095,0.035,0.014,0.33,0,0.203,0.023,0.055,0.073,0.024,-57,-15,57,15,1,0,D'Arce Choke,M
6/18/2022,Joaquin Buckley,Albert Duraev,F1,MW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600,0,0,22,9,2,108,108,27,15,11,1,60,10,3,3,4,2,0,0.25,No Takedown Attempted,0.556,0.407,0.037,0.072,0.018,0.167,0.222,0.023,0.023,0.031,0.04,0.007,48,17,-48,-17,1,0,KO/TKO(Doc),M
6/18/2022,Damir Ismagulov,Guram Kutateladze,F1,LW,"Austin, TX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,900,6,0,46,7,1,39,197,79,63,14,2,190,78,29,28,21,0,0,0.401,0,0.797,0.177,0.025,0.131,0.053,0.411,0.143,0.227,0.219,0.164,0.127,0.052,7,1,-7,-1,0,0,SD,M
6/18/2022,J. Marquez,Gregory Rodrigues,F2,MW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,198,0,0,0,0,0,52,42,13,8,0,5,74,49,46,3,0,0,3,0.31,No Takedown Attempted,0.615,0,0.385,0.028,0.009,0.662,No Takedown Attempted,0.359,0.023,0,0.049,0.033,-32,-36,32,36,0,1,KO/TKO,M
6/18/2022,Adrian Yanez,Tony Kelley,F1,BW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,229,0,0,4,0,0,2,68,35,29,6,0,50,20,12,6,2,1,0,0.515,No Takedown Attempted,0.829,0.171,0,0.045,0.023,0.4,No Takedown Attempted,0.094,0.047,0.016,0.033,0.013,18,15,-18,-15,0,1,KO/TKO,M
6/18/2022,Court McGee,Jeremiah Wells,F2,WW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,94,0,0,0,0,0,2,8,3,0,2,1,16,7,7,0,0,0,1,0.375,No Takedown Attempted,0,0.667,0.333,0.005,0.002,0.438,No Takedown Attempted,0.055,0,0,0.011,0.005,-8,-4,8,4,0,1,KO/TKO,M
6/18/2022,R. Ramos,D. Chavez,F1,FW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,72,0,0,1,0,0,0,14,4,3,1,0,9,3,2,0,1,1,0,0.286,No Takedown Attempted,0.75,0.25,0,0.009,0.003,0.333,No Takedown Attempted,0.016,0,0.008,0.006,0.002,5,1,-5,-1,0,1,KO/TKO,M
6/18/2022,Eddie Wineland,Cody Stamann,F2,BW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0,7,7,3,1,2,0,43,27,23,3,1,0,1,0.429,No Takedown Attempted,0.333,0.667,0,0.005,0.002,0.628,No Takedown Attempted,0.18,0.023,0.008,0.029,0.018,-36,-24,36,24,0,1,KO/TKO,M
6/18/2022,Phil Hawes,Deron Winn,F1,MW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,565,3,1,47,0,0,0,191,118,99,17,2,114,32,24,4,4,1,0,0.618,0.333,0.839,0.144,0.017,0.127,0.079,0.281,No Takedown Attempted,0.188,0.031,0.031,0.076,0.021,77,86,-77,-86,0,1,KO/TKO,M
6/18/2022,Roman Dolidze,Kyle Daukaus,F1,MW,"Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,73,0,0,36,0,0,0,17,8,8,0,0,10,4,1,1,2,2,0,0.471,No Takedown Attempted,1,0,0,0.011,0.005,0.4,No Takedown Attempted,0.008,0.008,0.016,0.007,0.003,7,4,-7,-4,0,1,KO/TKO,M
6/12/2022,Glover Teixeira,Jiri Prochazka,F2,LHW,Singapore,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,32,17,5,587,0,0,269,212,111,98,12,1,245,120,106,12,2,0,0,0.524,0.294,0.883,0.108,0.009,0.141,0.074,0.49,No Takedown Attempted,0.828,0.094,0.016,0.163,0.08,-33,-9,33,9,1,0,RNC,M
6/12/2022,Andre Fialho,Jake Matthews,F2,WW,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,444,0,0,0,0,0,0,52,18,13,1,4,89,47,35,4,8,0,1,0.346,No Takedown Attempted,0.722,0.056,0.222,0.035,0.012,0.528,No Takedown Attempted,0.273,0.031,0.063,0.059,0.031,-37,-29,37,29,0,1,KO/TKO,M
6/12/2022,Jack Maddalena,Ramazan Emeev,F1,WW,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,152,0,0,3,2,1,25,36,18,11,7,0,24,7,6,1,0,1,0,0.5,No Takedown Attempted,0.611,0.389,0,0.024,0.012,0.292,0.5,0.047,0.008,0,0.016,0.005,12,11,-12,-11,0,1,KO/TKO,M
6/12/2022,S. Choi,Josh Culibao,F2,FW,Singapore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,2,1,150,0,0,58,184,46,29,6,11,132,51,40,7,4,0,2,0.25,0.5,0.63,0.13,0.239,0.123,0.031,0.386,No Takedown Attempted,0.313,0.055,0.031,0.088,0.034,52,-5,-52,5,0,0,SD,M
6/12/2022,Maheshate,Steve Garcia,F1,LW,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,74,0,0,0,0,0,35,10,7,6,1,0,21,7,7,0,0,2,0,0.7,No Takedown Attempted,0.857,0.143,0,0.007,0.005,0.333,No Takedown Attempted,0.055,0,0,0.014,0.005,-11,0,11,0,0,1,KO/TKO,M
6/12/2022,Brendan Allen,Jacob Malkoun,F1,MW,Singapore,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,2,2,204,14,7,429,122,45,36,2,7,96,33,29,3,1,0,0,0.369,1,0.8,0.044,0.156,0.081,0.03,0.344,0.5,0.227,0.023,0.008,0.064,0.022,26,12,-26,-12,0,0,UD,M
6/12/2022,K. Kang,Batgeral Danaa,F1,BW,Singapore,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,900,2,0,0,1,0,3,155,100,82,2,16,286,109,68,19,22,0,0,0.645,0,0.82,0.02,0.16,0.103,0.067,0.381,0,0.531,0.148,0.172,0.191,0.073,-131,-9,131,9,0,0,UD,M
6/4/2022,Alexander Volkov,Jairzinho Rozenstruik,f1,HW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,132,0,0,0,0,0,0,37,21,10,5,6,18,6,3,0,3,0,0,0.568,No Takedown Attempted,0.476,0.238,0.286,0.025,0.014,0.333,No Takedown Attempted,0.023,0,0.023,0.012,0.004,19,15,-19,-15,0,1,KO/TKO,M
6/4/2022,Dan Ige,Movsar Evloev,F2,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,0,0,10,16,9,407,114,42,25,14,3,213,68,50,12,6,0,0,0.368,No Takedown Attempted,0.595,0.333,0.071,0.076,0.028,0.319,0.563,0.391,0.094,0.047,0.142,0.045,-99,-26,99,26,0,0,UD,M
6/4/2022,Michael Trizano,Lucas Almeida,F2,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,655,0,0,103,0,0,133,74,31,17,12,2,171,75,32,16,27,1,2,0.419,No Takedown Attempted,0.548,0.387,0.065,0.049,0.021,0.439,No Takedown Attempted,0.25,0.125,0.211,0.114,0.05,-97,-44,97,44,0,1,KO/TKO,M
6/4/2022,Ode Osbourne,Zarrukh Adashev,F1,FYW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,61,0,0,3,0,0,0,15,7,7,0,0,13,7,5,1,1,1,0,0.467,No Takedown Attempted,1,0,0,0.01,0.005,0.538,No Takedown Attempted,0.039,0.008,0.008,0.009,0.005,2,0,-2,0,0,1,KO/TKO,M
6/4/2022,Alonzo Menifield,A. Mozharov,F1,LHW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,3,2,259,0,0,0,59,19,18,1,0,20,2,1,1,0,0,0,0.322,0.667,0.947,0.053,0,0.039,0.013,0.1,No Takedown Attempted,0.008,0.008,0,0.013,0.001,39,17,-39,-17,0,1,KO/TKO,M
6/4/2022,Joe Solecki ,Alex Da Silva,F1,LW,Apex,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,900,4,1,291,0,0,355,144,33,32,0,1,96,35,20,11,4,0,1,0.229,0.25,0.97,0,0.03,0.096,0.022,0.365,No Takedown Attempted,0.156,0.086,0.031,0.064,0.023,48,-2,-48,2,0,0,MD,M
6/4/2022,Damon Jackson,Dan Argueta,F1,FW,Apex,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,4,2,625,3,1,164,71,32,23,6,3,141,27,24,3,0,0,0,0.451,0.5,0.719,0.188,0.094,0.047,0.021,0.191,0.333,0.188,0.023,0,0.094,0.018,-70,5,70,-5,0,0,UD,M
6/4/2022,Niklas Stolze ,Benoit Saint Denis,F2,LW,Apex,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,392,0,0,0,5,3,344,23,11,3,5,3,48,8,4,3,1,0,0,0.478,No Takedown Attempted,0.273,0.455,0.273,0.015,0.007,0.167,0.6,0.031,0.023,0.008,0.032,0.005,-25,3,25,-3,1,0,RNC,M
6/4/2022,Johnny Munoz,Tony Gravely,F2,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,68,1,0,0,0,0,3,7,2,0,0,2,16,5,4,0,1,0,0,0.286,0,0,0,1,0.005,0.001,0.313,No Takedown Attempted,0.031,0,0.008,0.011,0.003,-9,-3,9,3,0,1,KO/TKO,M
6/4/2022,Jeff Molina,Zhalgas Zhumagulov,F1,FYW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,900,0,0,14,13,2,332,226,56,43,6,7,146,37,10,17,10,0,0,0.248,No Takedown Attempted,0.768,0.107,0.125,0.151,0.037,0.253,0.154,0.078,0.133,0.078,0.097,0.025,80,19,-80,-19,0,0,SD,M
6/4/2022,R. Fakhretdinov,A. Michailidis,F1,WW,Apex,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,10,5,780,2,0,39,130,45,27,10,8,65,18,7,5,6,0,0,0.346,0.5,0.6,0.222,0.178,0.087,0.03,0.277,0,0.055,0.039,0.047,0.043,0.012,65,27,-65,-27,0,0,UD,M
5/21/2022,Santiago Ponzinibbio,Michel Pereira,F2,WW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,900,4,1,18,0,0,1,221,105,78,13,14,216,110,52,42,16,0,0,0.475,0.25,0.743,0.124,0.133,0.147,0.07,0.509,No Takedown Attempted,0.406,0.328,0.125,0.144,0.073,5,-5,-5,5,0,0,SD,M
5/21/2022,Chidi Njokuani,Dusko Todorovic,F1,MW,Apex,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,288,0,0,50,7,2,193,23,14,3,8,3,11,5,4,1,0,1,0,0.609,No Takedown Attempted,0.214,0.571,0.214,0.015,0.009,0.455,0.286,0.031,0.008,0,0.007,0.003,12,9,-12,-9,0,1,KO/TKO,M
5/21/2022,Eryk Anders,J. Park,F2,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,900,24,3,285,1,0,31,155,65,45,17,3,187,105,74,16,15,0,0,0.419,0.125,0.692,0.262,0.046,0.103,0.043,0.561,0,0.578,0.125,0.117,0.125,0.07,-32,-40,32,40,0,0,SD,M
5/21/2022,Joseph Holmes,A. Amedovski,F1,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,64,1,1,21,0,0,0,23,16,11,2,3,8,1,1,0,0,1,0,0.696,1,0.688,0.125,0.188,0.015,0.011,0.125,No Takedown Attempted,0.008,0,0,0.005,0.001,15,15,-15,-15,1,0,RNC,M
5/21/2022,Jailton Almeida,Parker Porter,F1,HW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275,2,1,269,0,0,0,58,18,16,2,0,0,0,0,0,0,0,0,0.31,0.5,0.889,0.111,0,0.039,0.012,No Strikes Landed,No Takedown Attempted,0,0,0,0,0,58,18,-58,-18,1,0,RNC,M
5/21/2022,Omar Morales,Uros Medic,F2,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,485,0,0,0,0,0,2,85,33,18,8,7,86,47,21,13,13,0,2,0.388,No Takedown Attempted,0.545,0.242,0.212,0.057,0.022,0.547,No Takedown Attempted,0.164,0.102,0.102,0.057,0.031,-1,-14,1,14,0,1,KO/TKO,M
5/21/2022,Jonathan Martinez,Vince Morales,F1,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,2,2,41,0,0,14,154,88,41,18,29,164,51,33,15,3,0,0,0.571,1,0.466,0.205,0.33,0.103,0.059,0.311,No Takedown Attempted,0.258,0.117,0.023,0.109,0.034,-10,37,10,-37,0,0,UD,M
5/21/2022,Chase Hooper,F. Colares,F1,FW,Apex,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,780,7,4,424,4,2,254,188,60,57,3,0,46,21,14,4,3,0,0,0.319,0.571,0.95,0.05,0,0.125,0.04,0.457,0.5,0.109,0.031,0.023,0.031,0.014,142,39,-142,-39,0,1,KO/TKO,M
5/14/2022,Jan Blachowicz ,Aleksandar Rakic,F1,LHW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,671,0,0,1,4,1,273,94,31,8,9,14,125,27,14,2,11,0,0,0.33,No Takedown Attempted,0.258,0.29,0.452,0.063,0.021,0.216,0.25,0.109,0.016,0.086,0.083,0.018,-31,4,31,-4,0,1,KO/TKO,M
5/14/2022,Ryan Spann,Ion Cutelaba,F1,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,142,0,0,4,3,3,71,12,4,4,0,0,9,2,2,0,0,0,0,0.333,No Takedown Attempted,1,0,0,0.008,0.003,0.222,1,0.016,0,0,0.006,0.001,3,2,-3,-2,1,0,Guillotine,M
5/14/2022,Davey Grant,Louis Smolka,F1,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,649,1,0,35,3,0,35,200,81,36,29,16,145,71,46,19,6,1,0,0.405,0,0.444,0.358,0.198,0.133,0.054,0.49,0,0.359,0.148,0.047,0.097,0.047,55,10,-55,-10,0,1,KO/TKO,M
5/14/2022,Frank Camacho,Manuel Torres,F2,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,207,5,0,14,1,0,16,40,16,10,2,4,64,34,27,6,1,0,1,0.4,0,0.625,0.125,0.25,0.027,0.011,0.531,0,0.211,0.047,0.008,0.043,0.023,-24,-18,24,18,0,1,KO/TKO,M
5/14/2022,Jake Hadley,Allan Nascimento,F2,FYW,Apex,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,0,0,230,4,2,567,47,8,5,3,0,69,19,7,8,4,0,0,0.17,No Takedown Attempted,0.625,0.375,0,0.031,0.005,0.275,0.5,0.055,0.063,0.031,0.046,0.013,-22,-11,22,11,0,0,UD,M
5/14/2022,Michael Johnson,Alan Patrick,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,502,1,1,121,5,0,12,61,30,18,9,3,56,22,7,9,6,1,0,0.492,1,0.6,0.3,0.1,0.041,0.02,0.393,0,0.055,0.07,0.047,0.037,0.015,5,8,-5,-8,0,1,KO/TKO,M
